text,label,label_name
Dollar Stuck After CPI Fails to Inspire  TOKYO (Reuters) - The dollar idled on Wednesday after the  latest round of U.S. inflation data failed to substantially  alter the outlook for gradual increases in interest rates.,2,Business
"Yukos, Iraq push oil higher NEW YORK -- Oil prices have moved to fresh record highs of almost \$47 a barrel on concerns about potential supply disruptions in Russia and Iraq. ",2,Business
"US Stocks Gain for a Third Day, Led by Home Depot, Retailers Aug. 17 (Bloomberg) -- US stocks rose for a third straight day after an unexpected drop in consumer prices encouraged investors that the Federal Reserve may be able to slow the pace of interest rate increases. Benchmark indexes pared gains as oil prices ...",2,Business
"Australia #39;s Pacific Hydro FY04 Net A\$40.7M, Up 39 CANBERRA (Dow Jones)--Renewable energy generator Pacific Hydro Ltd. (PHY.AU) reported Wednesday a 39 jump in net profit, including a one-time tax benefit, to A\$40.7 million in the fiscal year ended June 30, up from A\$29.3 million in the previous year. ",2,Business
"Warehouse offers cut-price coffins A US discount warehouse chain known for piling  #39;em high, and selling  #39;em cheap, is offering cut-price coffins along with the buckets of sauce and tubs of ice-cream under a new pilot program. ",2,Business
"RealNetworks Launches Music Download Price War RealNetworks is sending a real message to Apple, their largest competitor in the online music market. On Tuesday, RealNetworks announced that it was launching the biggest music sale in history, offering single music downloads for just 49 cents, and most ...",3,Sci/Tech
WinXP SP2 Home Edition To Be Available On Automatic Update Aug 18 Microsoft #39;s channel partners are getting set to put out fires when Windows XP Service Pack 2 becomes available to consumers over the Windows Update service on Wednesday. ,3,Sci/Tech
"Sutton #39;s Ryder Cup selections are solid MILWAUKEE, Wis. -- Hal Sutton will get second-guessed, which is the main by-product of the captain of Ryder Cup teams having two at-large selections and one month before the 35th version of the matches are played at Oakland Hills Country ...",1,Sports
"Owners, players talk, but nothing resolved Five hours of talks Tuesday brought owners and players no closer to resolving labor disagreements that will lead to a lockout when the collective bargaining agreement ends Sept. 15. ",1,Sports
"Padres release former all-stat Rod Beck, recall Freddy Guzman SAN DIEGO (AP) - The San Diego Padres released reliever Rod Beck on Tuesday and recalled centre fielder Freddy Guzman from triple-A Portland. ",1,Sports
"Mariners Race Past Royals 16-3 (AP) AP - Ichiro Suzuki went 4-for-4 and drove in a career-high five runs, leading the Seattle Mariners to a 16-3 rout of the Kansas City Royals on Tuesday night.",1,Sports
"Twins Collect Rare Victory Over Yankees MINNEAPOLIS (AP) -- Brad Radke pitched seven solid innings, Corey Koskie drove in three runs and the Minnesota Twins beat the New York Yankees in the regular season for the first time since 2001 with an 8-2 victory Tuesday night.",1,Sports
"Colombian Government Won't Halt Offensive (AP) AP - Colombia's government on Tuesday shrugged off warnings from Marxist rebels that a massive offensive is endangering the lives of dozens of hostages, including three Americans.",0,World
"China Appeals to N. Korea for Nuke Talks (AP) AP - China appealed to North Korea on Tuesday to join working meetings before a new round of six-party talks on dismantling its nuclear program, despite the North's declaration that it saw no point in attending.",0,World
Haiti court acquits rebel leader A court acquits ex-paramilitary leader Jodel Chamblain of murder in a trial criticised by human rights activists.,0,World
"Intel backtracks on offering chips for projection TVs now In another product postpone-ment, semiconductor giant Intel Corp said it won #39;t be offering a chip for projection TVs by the end of this year as it had announced earlier this year. ",3,Sci/Tech
"China tries to shut down phone sex lines in anti-porn campaign SHANGHAI, China (AP) - China has ordered severe punishment for phone sex operators as part of a sweeping crackdown on electronic pornography, Xinhua News Agency reported Wednesday. ",3,Sci/Tech
"Produce less beef and save water The Stockholm International Water Institute in Sweden claims it takes 15 cubic metres of water, or 15,000 litres, to produce one kilogram of grain-fed beef. ",3,Sci/Tech
"US Men Squander Lead, But Hold Off Thorpe to Win ATHENS, Aug. 17 -- Rarely has a huge lead disappeared so quickly. Largely unheralded US swimmer Klete Keller jumped in the pool for the final leg of the 4x200-meter freestyle relay a second-and-a-half ahead of Australian legend Ian Thorpe. ",1,Sports
Teixeira cycles his way to history ARLINGTON -- Rangers first baseman Mark Teixeira made history Tuesday at Ameriquest Field in Arlington against Cleveland when he became the second player in franchise history to hit for the cycle. ,1,Sports
"LaCassie, Price qualify for US Amateur Match Play Two of the three Australians who made the field for this week #39;s US Amateur Championship at the famed Winged Foot Golf Club in New York, have made it into the top sixty four who will fight out the Match Play phase of the Championship. ",1,Sports
"Jordanian hostage freed in Iraq A Jordanian who disappeared in Iraq two weeks ago and was believed to have been kidnapped has been freed and is in the custody of Iraqi police, Foreign Ministry spokesman Ali al-Ayed told reporters yesterday. ",0,World
"Fall Season Looks Solid for Retailers, but Holidays Could Be Another Story Against a background of lackluster retail sales in June and July, analysts and merchants still predict a decent, possibly strong, fall selling season for clothes, accessories and home furnishings.",2,Business
"So Google Is Almost Public. Now Comes the Hard Part. Google, whose initial stock offering was delayed by the S.E.C., must prove that its success is not an accident.",2,Business
"After Circulation Scandal, a Move to Build Trust Belo Corporation has set aside \$23 million to compensate advertisers for exaggerated circulation figures at The Dallas Morning News.",2,Business
"Nevada officials back e-vote systems for primary, general election Nevada election officials are confident that an electronic voting system being used in the Sept. 7 primary and the November election will work as expected, despite a problem that occurred during a demonstration of the technology in California.",3,Sci/Tech
Motorola rolls out database management software Motorola is using the Application Data Management suite from OuterBay Technology to manage data growth in its Oracle e-business applications.,3,Sci/Tech
"Warriors, Mavs Close on Five-Player Trade (AP) AP - The Warriors and Mavericks are close to completing a five-player trade that would bring forwards Eduardo Najera and Christian Laettner to Golden State and send centers Erick Dampier, Evan Eschmeyer and guard Dan Dickau to Dallas, an NBA source aware of the negotiations told The Associated Press on Tuesday.",1,Sports
Must-See TV Lacks Must-Have Buzz Empty seats in Athens offer a bizarre television backdrop for the Olympics - one that cannot be avoided by NBC.,1,Sports
"Manning Gets Early Go-Ahead to Start Eli Manning, the No. 1 pick in this year's N.F.L. draft, will make his first professional start on Thursday when the Giants take on Carolina.",1,Sports
"Vazquez and Yankees Buckle Early Because Javier Vazquez fizzled while Brad Radke flourished, the Yankees sustained their first regular-season defeat by the Minnesota Twins since 2001.",1,Sports
Still No Movement in N.H.L. Labor Talks The N.H.L. and the players association moved no closer to a collective bargaining agreement during a five-hour meeting.,1,Sports
"China Hints U.S. Must Return Guantanamo Separatists (Reuters) Reuters - Beijing has hinted that if the United\States releases any Guantanamo Bay detainees from its restive\Muslim far west Xinjiang region, they should be handed over to\Beijing and not sent to a third country.",0,World
"China Hints U.S. Must Return Guantanamo Separatists  BEIJING (Reuters) - Beijing has hinted that if the United  States releases any Guantanamo Bay detainees from its restive  Muslim far west Xinjiang region, they should be handed over to  Beijing and not sent to a third country.",0,World
"Architectural Benefactor J. Irwin Miller Dies J. Irwin Miller, 95, the industrialist and philanthropist who guided Cummins Engine Co. to international prominence and helped shape his home town of Columbus, Ind., into an architectural gem, died Aug. 16 at his home in Columbus. No cause of death was ...",2,Business
"Delta May Offer Its Pilots Equity Stake to Get Cuts Delta Air Lines, in an effort to avoid filing for bankruptcy protection, is considering giving its pilots an equity stake in exchange for pay and benefit cuts, a Delta pilot spokeswoman said yesterday. ",2,Business
The Ballad of Shaikh Ahmed THE guy exudes an aura of sure-fire confidence - the confidence that is based on his burning desire to excel. Shaikh Ahmed Mohammed Hasher Al Maktoum expects to be successful - and he invariably is. ,1,Sports
"Eriksson urges more rest for top players SLALEY, England, Aug 17 (Reuters) - England coach Sven-Goran Eriksson has thrown down to gauntlet to the international soccer authorities to preserve the health of the world  quot;superstar quot; footballers for major tournaments. ",1,Sports
"US, Jamaica wait to tip hands KINGSTON, Jamaica -- Twenty-four hours before the US National Team takes on the Jamaicans in their first CONCACAF World Cup qualifying semifinal round match, and the Americans were nowhere to be found. ",1,Sports
"An irregular regular loss MINNEAPOLIS -- Considering how much the Yankees have dominated the Twins during the regular season in recent years, it was easy to assume Javier Vazquez picked the right time to return from a nasty two-week bout with conjunctivitis. ",1,Sports
"Santos holds Cubs to one run for win Santos allowed just one run in 6 1-3 innings to win for the first time since beating Chicago on July 16, and the Brewers defeated the Cubs 3-1 Tuesday night. ",1,Sports
"Swimmers, gymnasts lift NBC #39;s early ratings Boosted by strong results from US gymnasts and swimmers, NBC #39;s ratings for the Athens Olympics #39; first four days have topped the disappointing viewership levels of the 2000 Sydney Games. ",1,Sports
"Peace team urges Sadr to call off uprising: Militia positions pounded NAJAF, Aug 17: An Iraqi peace delegation urged Shia leader Moqtada Sadr on Tuesday to call off his uprising in Najaf, and on the battlefront US troops pounded militia positions near the country #39;s holiest sites. ",0,World
"China appeals to North Korea to go ahead with nuclear talks BEIJING (AP)  China appealed to North Korea on Tuesday to join working meetings before a new round of six-party talks on dismantling its nuclear program, despite the North #39;s declaration that it saw no point in attending. ",0,World
"Maoist Rebels Block Land Routes to Nepali Capital  KATHMANDU (Reuters) - Maoist rebels, fighting to topple  Nepal's constitutional monarchy, cut off all land routes to the  Himalayan kingdom's capital on Wednesday, disrupting food and  supplies to the city of 1.5 million people.",0,World
Michael Jackson in legal setback Michael Jackson's lawyers fail in their attempt to have evidence seized in a raid on his ranch thrown out.,0,World
"Cox Forms Committee to Consider Buyout  NEW YORK (Reuters) - Cox Communications Inc., the No. 4  U.S. cable television provider, said late on Tuesday  it formed  a committee of independent directors to consider a \$7.9 billion  offer from its controlling family to take the company private.",2,Business
"Mavs Acquire Dampier The Associated Press reports that the Warriors and Mavericks are close to completing a deal that would bring Eduardo Najera and Christian Laettner to Golden State and send Erick Dampier, Evan Eschmeyer and Dan Dickau to Dallas.",1,Sports
Teixeira Bats for Cycle Rangers first baseman Mark Teixeira hit for the cycle and drove in a career-high seven runs in a 16-4 rout of the Cleveland Indians on Tuesday night.,1,Sports
"Analysis: Venezuela off oil market #39;s front burner LOS ANGELES, Aug. 17 (UPI) -- Oil futures reached a record high Tuesday as the market fretted over simmering potential pitfalls other than last weekend #39;s vote in Venezuela that kept controversial strongman Hugo Chavez in the presidency. ",2,Business
"Production, housing rise while consumer prices decline Washington - The nation #39;s factories cranked out more products in July, miners dug more minerals and builders broke ground on more homes, the government said Tuesday in three reports that showed some rebound in economic activity last ...",2,Business
"Charley may cost insurers \$14bn Chicago - Insured losses from Hurricane Charley could be between \$10 billion (R66 billion) and \$14 billion, according to industry estimates released as insurers received thousands of claims from Florida. ",2,Business
"BJ #39;s will fight banks #39; \$16M claim BJ #39;s Wholesale Club Inc. is gearing up for legal battles with credit-card-issuing banks, which are demanding \$16 million to offset fraudulent credit card charges and other costs related to a security breach apparently involving BJ #39;s ...",2,Business
Winning is Greek to US: Outlasts h ATHENS - Larry Brown found out some things about his team last night. Among them was that Allen Iverson apparently shoots better with a fractured right thumb than he does with two healthy paws. ,1,Sports
"A Throwback to Olympia ATHENS -- Today, Olympians will be in the ancient stadium at Olympia for the shot put competition. Been there, but haven #39;t done that. ",1,Sports
"Agassi overcomes Goldstein in Washington opener NEW YORK, Aug 17 (Reuters) - Number-one seed Andre Agassi survived a surprisingly tough first set test before he eventually coasted to a 6-4 6-2 win over Paul Goldstein at the Washington Classic on Tuesday. ",1,Sports
"A gold medal in the ratings Olympic laurels. NBC swept the Nielsen ratings medals, with its first three nights of coverage in Athens taking the top three prime-time spots last week (Aug. 9-15) in viewers and advertiser-coveted young adults. The surge ...",1,Sports
"Warriors, Mavs close on five-player trade The Warriors and Mavericks are close to completing a five-player trade that would bring forwards Eduardo Najera and Christian Laettner to Golden State and send centers Erick Dampier, Evan Eschmeyer and guard Dan Dickau to Dallas, an NBA source aware of ...",1,Sports
"Result knot all bad for US: Wins group after tie with Aussies ATHENS - Playing without suspended forward Abby Wambach, the US women #39;s soccer team battled to a mutually beneficial 1-1 draw with Australia last night at Kaftanzoglio Stadium in Thessaloniki. The result was not unexpected, as the ...",1,Sports
"When it comes to Israel... At first glance it was just another prosaic headline.  quot; #39;Militants #39; prevent resumption of work in the seaports, quot; Haaretz said. ",0,World
NL Wrap: Walker Grand Slam Helps Cards Beat Reds Again  NEW YORK (Reuters) - Larry Walker hit a grand slam home run  to key a six-run eighth inning as the Cardinals stayed hot with  a 7-2 win over the Cincinnati Reds in St Louis on Tuesday.,1,Sports
Cave Linked to John the Baptist Found in Israel (Reuters) Reuters - A British archeologist has dug up\evidence linking John the Baptist to a cave used for bathing\rituals in hills near Jerusalem in what he said could be one of\the biggest recent finds for Christian history.,3,Sci/Tech
"Chasing the SUV vote SPORT UTILITY vehicles roared into stump speeches this month, flattening all common sense. At a speech last week introducing President Bush, Virginia #39;s Governor George Allen juiced the crowd by ...",2,Business
SI.com ST. LOUIS (Ticker) -- The Cincinnati Reds continue to find new ways to lose to the St. Louis Cardinals. ,1,Sports
"Eight terror suspects charged in UK British police have charged eight terrorist suspects with conspiring to commit murder and use radioactive materials, toxic gases, chemicals or explosives to cause  quot;fear or injury quot; in a case involving an alleged top al-Qaeda operative at the centre of a US ...",0,World
"Five Palestinians dead in Israeli attempt to kill Hamas activist Israel #39;s air force launched an attack on a Gaza City building early Wednesday, killing at least five people, according to witnesses and officials on both sides. Seven people were also wounded, four critically. ",0,World
"Army, in Shift, Will Pay Halliburton The Army reversed a decision to withhold payment on 15 percent of future payments to the Halliburton Company on its contracts in Iraq and Kuwait.",2,Business
The Guy From Green Day Says He Has Your Mother on the Cellphone Ringtones have proved to be such a lucrative side business for cellular phone companies that record labels in the United States have decided they want a piece of that revenue.,2,Business
ING to Withdraw \$5 Bln from Janus Funds  NEW YORK (Reuters) - ING U.S. Financial Services said late  on Tuesday it will withdraw about \$5 billion from Janus Capital  Group Inc. funds by year-end.,2,Business
Gas Price Drop Lowers CPI Moderate news on the inflation front and a Labor Department report showing that consumer prices actually fell in July gave comfort to investors who are worried about potential price hikes. ,2,Business
"Costco Is Accused of Sex Bias n employee at the Costco Wholesale Corporation filed a national class-action lawsuit against the company yesterday, accusing it of discriminating against women in promotions to store manager. ",2,Business
"US Wants a Trustee Named to Oversee United #39;s Pensions ASHINGTON, Aug. 17 (AP) - A legal overseer will be appointed to represent participants in United Airlines #39; pension plans now that the company has halted contributions, the Labor Department said on Tuesday. ",2,Business
"RealNetworks drops music-download price BEIJING, Aug. 18 (Xinhuanet) -- With competition heating up in the online music business, the American digital media group, RealNetworks Inc. yesterday declared war on Apple Computer and its popular iTunes in ternet music store by lowering prices for ...",3,Sci/Tech
Cash for emails - script kiddies use spam to make their fortunes  Money the prime motivator as viruses and spam converge  63.5 of all email during the first six months of 2004 was spam  Over 1.5 million phishing emails intercepted  Spyware makes its first appearance in the spam attack arsenal Sydney. 17th ...,3,Sci/Tech
NL Wrap: Walker Grand Slam Helps Cards Beat Reds Again NEW YORK (Reuters) - Larry Walker hit a grand slam home run to key a six-run eighth inning as the Cardinals stayed hot with a 7-2 win over the Cincinnati Reds in St Louis on Tuesday. ,1,Sports
Web page to help with installation of WIndows anti-hacker security patch Information Technology Systems and Services (ITSS) has created a Web page that will walk Microsoft Windows XP users on campus through a major update being released worldwide this month to make the operating system less vulnerable to computer hackers and ...,3,Sci/Tech
"Oil Prices Hold Firm Near  #36;47 (Reuters) Reuters - Oil prices held steady near  #36;47 on\Wednesday, a day after striking another record peak as U.S.\inflation stayed in check despite scorching energy costs and\ahead of weekly data expected to show a drop in crude stocks.",2,Business
"Talking with ... Vijay Singh, PGA Tour Vijay Singh, 41, shot a final-round 76 but still won the PGA Championship on Sunday at Whistling Straits in Haven, Wis. ",1,Sports
"America pays big price for small mistakes She was shaking her hips, twirling her hands, letting that high-wattage smile shine and turning the arena into her own little disco. ",1,Sports
"Teixeira hits for the cycle ARLINGTON, Texas  Mark Teixeira became the second player in Rangers history  and first in more than 19 years  to hit for the cycle, leading Texas to a 16-4 rout of the Cleveland Indians on Tuesday night. ",1,Sports
"SI.com KANSAS CITY, Missouri (Ticker) -- Ichiro Suzuki and the Seattle Mariners made their first appearance at Kauffman Stadium this season, much to the dismay of the Kansas City Royals . ",1,Sports
"British Soldier Killed in Iraq A British soldier has been killed and another injured after clashes with militia forces in the southern Iraqi city of Basra, said the British Army. ",0,World
"UN asks Myanmar to engage opposition parties, release Suu Kyi United Nations, Aug 18 - The United Nations has told the ruling military Junta in Myanmar that its process for transition to democracy and national reconciliation will lack  quot;credibility quot; unless it engages the opposition political parties and releases ...",0,World
China Sighs in Relief as Yao Scores High  BEIJING (Reuters) - China breathed a measured sigh of  relief after the skills of its basketball giant Yao Ming  dwarfed New Zealand to sweep his team nearer to their goal of  reaching the Athens Olympics semi-finals.,1,Sports
"Giants Edge Expos J.T. Snow singled in the winning run in the ninth to lead the Giants to their sixth straight victory, 5-4, over the Expos on Tuesday night.",1,Sports
Wednesday's preview Day five of the Games will see 21 golds on offer with Kate Howey and Pippa Funnell aiming for medals.,1,Sports
UK terror suspects due in court Eight men charged with conspiracy to murder and plotting to use toxic materials or explosives are due in court.,0,World
ING to Withdraw \$5 Bln from Janus Funds NEW YORK (Reuters) - ING US Financial Services said late on Tuesday it will withdraw about \$5 billion from Janus Capital Group Inc. funds by year-end. ,2,Business
"Applied shares flat on lower outlook SAN FRANCISCO (CBS.MW) -- Applied Materials beat Wall Street #39;s third-quarter financial estimates late Tuesday, but shares of the chip equipment company stalled after the company #39;s earnings targets for the fourth quarter came in lower than expected. ",2,Business
"Investment firm Leucadia holds about 5 pct of MCI WASHINGTON, Aug 17 (Reuters) - Investment company Leucadia National Corp. (LUK.N: Quote, Profile, Research) said on Tuesday it had bought a 4.96 percent stake in MCI Inc. (MCIP.O: Quote, Profile, Research) for about \$245.9 million. ",2,Business
"Nortel hints it won #39;t tell all Nortel Networks Corp., which plans to shed some light tomorrow morning on its financial performance for the first half of the year, hinted yesterday that those long-awaited results could be short on details. ",2,Business
"New bird species found in Philippines The bird, dubbed the  quot;Calayan Rail quot;, is the size of a small crow and has dark brown plumage and bright orange-red legs and beak, said Carl Oliveros, who helped lead the expedition that found it. ",3,Sci/Tech
Plan for global observation would aid in forecasting of disasters WASHINGTON - What if scientists could forecast Texas floods a full year in advance? Or predict when and how air pollution from Asia or Mexico will settle over Los Angeles or Houston? Or pinpoint the location of the next West Nile virus ...,3,Sci/Tech
"Americans rebound to eke out win over Greece ATHENS, GREECE - The crowd danced and sang and chanted  quot;Hellas, Hellas, Hellas quot; and a taunting refrain of  quot;Puerto Rico quot; loud enough to stir the ancients or heal Lamar Odom #39;s pained and poisoned stomach. ",1,Sports
"Devers and Moore Called Up by USA Gail Devers and LaShaunte #39;a Moore will replace Torri Edwards, the USA #39;s suspended world champion, in the Olympic 100 and 200 metres races in Athens. ",1,Sports
"Mariners 16, Royals 3 KANSAS CITY, Mo. -- If Ichiro Suzuki keeps hitting at his second-half pace, Seattle Mariners manager Bob Melvin believes there may be a new addition for the dictionary. ",1,Sports
"Damon #39;s play top choice In the first inning last night at Fenway Park, Red Sox stats, schedule leadoff hitter Johnny Damon stats, news jump-started his team #39;s offense by hitting a home run to right field. ",1,Sports
US women settle for tie The United States women #39;s soccer team needed only a tie yesterday and that #39;s all it got -- settling for a draw against a team it always had beaten. ,1,Sports
"MLB: Texas 16, Cleveland 4 Arlington, TX, Aug. 17 (UPI) -- Mark Teixeira had seven RBI Tuesday to help Scott Erickson earn his first win in over two years as Texas Rangers pounded the Cleveland Indians, 16-4. ",1,Sports
"Miscues Cost U.S. Women Gymnastics Gold (AP) AP - They're the kind of errors only judges see, little things that seem so inconsequential. But those mistakes added up, and they cost the U.S. gymnastics team a gold medal. The Americans settled for silver Tuesday night, done in as much by their own sloppiness as Romania's sheer superiority.",1,Sports
Iraqis aim to decide new assembly The Baghdad conference on Iraq's future goes into an unscheduled fourth day as a peace bid fails in  Najaf.,0,World
"Inflation #39;s Summer Vacation? At first glance, July #39;s muted price data seems to undercut inflation fighters #39; rate-hike strategy. But the softness isn #39;t likely to stay ...",2,Business
"Season far from running course With the PGA Tour #39;s major championships concluded for 2004, we look for other story lines to sustain the golf season. The back nine: ...",1,Sports
"Federer #39;s Olympics end unexpectedly early with two losses Roger Federer gathered his racket bag and trudged off the court, ignoring fans #39; autograph requests as he headed straight for the exit. ",1,Sports
Iraqis aim to decide new assembly The national conference on Iraq #39;s future is going into an unscheduled fourth day as delegates hammer out the shape of the first post-war parliament. ,0,World
More hospital tests for Latham OPPOSITION Leader Mark Latham is undergoing further tests at Sydney #39;s St Vincent #39;s Hospital after being diagnosed with pancreatitis. ,0,World
"Saved from the saw, ancient Japanese forests now threatened by tourism (AFP) AFP - A generation ago, a battle was successfully waged on this rugged island to preserve what was left of its primeval forests, home to giant trees millennia old. Now tourism spawned by this natural heritage is threatening its survival.",0,World
"Asian Shares Mixed as Oil Steady Near \$47  SINGAPORE (Reuters) - High oil prices kept Asian stock  markets in check on Wednesday as investors fretted over the  impact of energy costs on corporate earnings, but an upbeat  outlook from Applied Materials lifted some tech issues.",2,Business
'Afghanistan needs security help' UN Secretary-General Kofi Annan says Afghanistan needs help with security to ensure its presidential elections are successful.  ,0,World
Worker alleges sex bias An assistant manager at Costco Wholesale accused the company of discriminating against female workers by failing to promote as many as 650 women to high-paying management jobs. ,2,Business
AMP profits beat forecasts SYDNEY (Reuters) - Insurer and fund manager AMP has reported a better-than-expected profit for the first half on higher investment returns and improved margins after casting off its British operations. ,2,Business
"BHP Billiton doubles H2 net profit SYDNEY, (Reuters) - Aug 18, 2004 The world #39;s biggest mining group, BHP Billiton Ltd./Plc. said on Wednesday its second-half net profit more than doubled on strong demand for industrial raw materials, and forecast sustained high prices for commodities. ",2,Business
"Clinton #39;s story boosts Borders The Ann Arbor-based bookseller reported Tuesday an 88.9-percent boost in profits for the second quarter and said sales grew more than expected, driven by strong sales of Clinton #39;s book  quot;My Life. quot; ...",2,Business
New species of flightless bird #39;s days may be numbered TWITCHERS should book their plane tickets as soon as possible. Wildlife experts yesterday claimed to have discovered a new species of bird in the Philippines. But they immediately warned that the flightless Calayan rail could be driven to extinction by ...,3,Sci/Tech
"AOL releases Netscape 7.2  quot;Corporate execs are more comfortable with a known brand name. Even though Mozilla (and FF, Camino, K-Meleon, etc.) are based on the same code, they are not  quot;Netscape quot;. When execs are made aware of the faults and deficiencies of IE, they may think  quot;I wish ...",3,Sci/Tech
"palmOne announces SD wi-fi card for Tungsten T3 and Zire 72 palmOne, Inc. is at last bringing a SD wi-fi solution for a couple of its handheld models. To date, palmOne #39;s Wi-Fi option was the Tungsten C, which comes with built-in wireless, incorporates a keyboard and a 320 x 320 transflective TFT display. palmOne ...",3,Sci/Tech
Olympics: Greek Sprinters Finally Get Chance to Put Case ATHENS (Reuters) - Greece #39;s top two sprinters should finally get to put their case on Wednesday in a drugs investigation that has shamed and angered the Olympic host nation. ,1,Sports
"Two-Year Suspension of American Sprinter Is Affirmed The sprinter Torri Edwards of the United States was knocked out of the Olympics for good yesterday when an arbitration panel upheld her two-year drug suspension, saying she should have known tablets provided by her doctor contained ...",1,Sports
"Shot put: Birthplace of Games becomes field of play again Back when he was a shot putter at Dartmouth, he showed up for practice one day just as a freshman girl learning a new rotation let loose with an errant toss that caught Nelson right in the forehead. ",1,Sports
"Reds #39; bullpen struggles after lefty #39;s strong start The result, however, was all too familiar as the Reds fell to the Cardinals, 7-2, in the middle tilt of a three-game series at Busch Stadium on Tuesday evening. ",1,Sports
Rumsfeld says US forces  quot;unlikely quot; to storm holy places in Najaf WASHINGTON : The United States pulled its punch in Iraq as Defense Secretary Donald Rumsfeld announced US forces arrayed in Najaf against Shiite militants of firebrand cleric Moqtada Sadr were  quot;unlikely quot; to storm the town #39;s holy places to deal the militia ...,0,World
"Asian Shares Mixed as Oil Steady Near  #36;47 (Reuters) Reuters - High oil prices kept Asian stock\markets in check on Wednesday as investors fretted over the\impact of energy costs on corporate earnings, but an upbeat\outlook from Applied Materials lifted some tech issues.",2,Business
"Tokyo Edge: More Video Options Hard-drive video recorders support HDTV, while Blu-ray and HD-DVD wait in the wings. Plus: pricey headphones and cheap megapixels.",3,Sci/Tech
"Google faces bumpy IPO road, analysts say NEW YORK -- Google Inc. faces serious headwinds as it prepares to launch its long-anticipated initial public offering despite a lacklustre equity market and questions about the company #39;s business plan. ",2,Business
"US inflation falls for first time in 2004 US inflation fell by 0.1 per cent in July -- the first decline since late last year -- on a drop in gasoline prices, the US Department of Labour said yesterday in a report that suggests underlying price pressures in the world #39;s biggest ...",2,Business
"Merrill survey of fund managers finds them more pessimistic, risk averse Global fund managers have become increasingly risk averse and significantly more pessimistic about corporate profits and the US stock market, according to the latest monthly Merrill Lynch  amp; Co. Inc. survey. ",2,Business
"Staples posts 39 jump in second-quarter profit FRAMINGHAM, MASS. -- Riding strong sales across its office products portfolio, Staples Inc. yesterday reported a 39-per-cent jump in second-quarter profit that topped Wall Street forecasts. ",2,Business
"Nortel probe one of Canada #39;s biggest In what will be one of Canada #39;s largest white-collar crime investigations, the RCMP will assign as many as two dozen officers and forensic accountants to the criminal investigation of Nortel Networks Corp., a source familiar ...",2,Business
Microsoft lifts the lid on SP2 SOFTWARE FIRM Microsoft has revealed how many fixes and updates are under the bonnet of its megapatch Windows XP Service Pack 2. ,3,Sci/Tech
Hackers join dark side SECURITY EXPERTS MessageLabs say that there is evidence that virus writers are working hand in hand with spammers. ,3,Sci/Tech
Lumber rises on Florida #39;s need to rebuild VANCOUVER -- An already buoyant lumber market is getting a psychological boost from the combined impact of hurricane Charley and reports of surprisingly strong US housing construction activity. ,3,Sci/Tech
"Back in the swim: Peirsol, Coughlin give Americans much needed splash ATHENS - As the final leg of the men #39;s 4 x 200 freestyle relay began last night at the Olympic pool, the United States held a lead of at least 1 1/2 body lengths - which, considering the final 200 meters was being swum by 6-foot-6 Klete ...",1,Sports
"Two Georgians Killed in Breakaway Region TBILISI (Reuters) - At least two Georgian soldiers were killed and five wounded in artillery fire with separatists in the breakaway region of South Ossetia, Georgian officials said on Wednesday. ",0,World
Murdoch to face trial on Falconio murder Bradley John Murdoch was ordered to stand trial over the alleged murder of British backpacker Peter Falconio beside a remote Northern Territory highway three years ago. ,0,World
Banned Sprinter Chambers Trys Football (AP) AP - Dwain Chambers will be studying pass patterns and playbooks instead of competing against the world's top sprinters in the Olympics this weekend.,1,Sports
"Uzbekistan Military Boost May Spark Unrest (AP) AP - Washington's plans to beef up its military base in Uzbekistan as part of a troop realignment abroad could whip up tensions between the impoverished ex-Soviet republic's secular government and radical Islamic groups, analysts and opposition politicians say.",0,World
"Tokyo Edge: More Video Options (PC World) PC World - Hard-drive video recorders support HDTV, while Blu-ray and HD-DVD wait in the wings. Plus: pricey headphones and cheap megapixels.",3,Sci/Tech
"U.S. Troops Training for Iraq in Israel -Paper (Reuters) Reuters - U.S. troops from Iraq are being\trained by the Israeli army in urban and guerrilla warfare\tactics at a military base in Israel, a local newspaper said on\Wednesday.",0,World
Warring Afghan Factions Say Cease-fire Holding (Reuters) Reuters - A renegade Afghan militia commander and a\spokesman for the governor of the western province of Herat\said on Wednesday their forces were honoring a cease-fire\brokered a day earlier by the U.S. envoy to Afghanistan.,0,World
"U.S. Troops Training for Iraq in Israel -Paper  JERUSALEM (Reuters) - U.S. troops from Iraq are being  trained by the Israeli army in urban and guerrilla warfare  tactics at a military base in Israel, a local newspaper said on  Wednesday.",0,World
"British Terror Suspects to Appear in Court  LONDON (Reuters) - Eight British terror suspects charged  with conspiracy to commit murder in a plot linked to security  alerts at financial targets in New York, New Jersey and  Washington make their first appearance in court on Wednesday.",0,World
Virtual 3D heart to treat babies Virtual reality techniques are helping Danish doctors diagnose heart defects in newborn babies.,3,Sci/Tech
Coxless four into final Britain's rowers cruise into Saturday's final of the men's coxless four at the Olympics.,1,Sports
"Three Georgian soldiers killed in breakaway region clashes (AFP) AFP - Three Georgian soldiers have been killed and five wounded in clashes in Georgia's separatist region of South Ossetia, Rustavi 2 television reported, quoting an unnamed official with the Georgian interior ministry.",0,World
